transaction_date,aisle,product_name,quantity,unit_price,total_amount,,,,,,,,,
2025-06-08,Meat & Seafood,Potatoes,2,26.36,52.72,,,,,,,,,
2025-06-08,Produce,Cheese,5,4.11,20.55,,,,,,,,,
2025-06-09,Snacks & Candy,Apples,1,10.07,10.07,,,,,,,,,
2025-06-09,Bakery,Salmon,4,23.3,93.2,,,,,,,,,
2025-06-09,Household Items,Potatoes,3,17.5,52.5,,,,,,,,,
2025-06-09,Health & Wellness,Bananas,3,11.32,33.96,,,,,,,,,
2025-06-10,Household Items,Ground Beef,5,18.23,91.15,,,,,,,,,
2025-06-11,Snacks & Candy,Bread,3,7.03,21.09,,,,,,,,,
2025-06-11,Bakery,Eggs,2,23.49,46.98,,,,,,,,,
2025-06-12,Canned Goods,Tomatoes,2,26.84,53.68,,,,,,,,,
2025-06-12,Beverages,Yogurt,5,5.67,28.35,,,,,,,,,
2025-06-12,Personal Care,Apples,2,23.47,46.94,,,,,,,,,
2025-06-13,Personal Care,Cheese,3,2.99,8.97,,,,,,,,,
2025-06-14,Snacks & Candy,Salmon,5,14.62,73.1,,,,,,,,,
2025-06-14,Health & Wellness,Tomatoes,2,12.97,25.94,,,,,,,,,
2025-06-14,Bakery,Bananas,5,17.61,88.05,,,,,,,,,
2025-06-15,Beverages,Tomatoes,5,12.98,64.9,,,,,,,,,
2025-06-15,Snacks & Candy,Pasta,3,19.73,59.19,,,,,,,,,
2025-06-15,Personal Care,Cheese,4,19.75,79,,,,,,,,,
2025-06-15,Meat & Seafood,Bananas,4,13.4,53.6,,,,,,,,,
2025-06-16,Household Items,Apples,2,19.25,38.5,,,,,,,,,
2025-06-17,Bakery,Milk,2,14.35,28.7,,,,,,,,,
2025-06-17,Snacks & Candy,Salmon,3,25.72,77.16,,,,,,,,,
2025-06-17,Household Items,Orange Juice,2,19.85,39.7,,,,,,,,,
2025-06-17,Household Items,Yogurt,5,7.3,36.5,,,,,,,,,
2025-06-18,Snacks & Candy,Chicken Breast,3,28.14,84.42,,,,,,,,,
2025-06-19,Frozen Foods,Rice,3,7.68,23.04,,,,,,,,,
2025-06-19,Produce,Orange Juice,3,3.22,9.66,,,,,,,,,
2025-06-19,Health & Wellness,Ground Beef,5,18.03,90.15,,,,,,,,,
2025-06-20,Household Items,Milk,2,25.23,50.46,,,,,,,,,
2025-06-21,Frozen Foods,Milk,3,15.7,47.1,,,,,,,,,
2025-06-21,Beverages,Yogurt,1,4.93,4.93,,,,,,,,,
2025-06-22,Household Items,Cereal,2,2.28,4.56,,,,,,,,,
2025-06-22,Produce,Tomatoes,4,25.76,103.04,,,,,,,,,
2025-06-22,Snacks & Candy,Tomatoes,1,26.89,26.89,,,,,,,,,
2025-06-22,Produce,Salmon,3,11.39,34.17,,,,,,,,,
2025-06-23,Beverages,Onions,2,12,24,,,,,,,,,
2025-06-24,Beverages,Milk,5,12.57,62.85,,,,,,,,,
2025-06-24,Personal Care,Ground Beef,4,12.26,49.04,,,,,,,,,
2025-06-25,Bakery,Cereal,5,18.33,91.65,,,,,,,,,
2025-06-25,Bakery,Apples,5,15.26,76.3,,,,,,,,,
2025-06-26,Meat & Seafood,Tomatoes,2,18.25,36.5,,,,,,,,,
2025-06-27,Personal Care,Potatoes,2,20.95,41.9,,,,,,,,,
2025-06-27,Snacks & Candy,Pasta,2,6.33,12.66,,,,,,,,,
2025-06-28,Canned Goods,Orange Juice,1,6.25,6.25,,,,,,,,,
2025-06-28,Bakery,Ground Beef,2,5.48,10.96,,,,,,,,,
2025-06-30,Personal Care,Cheese,4,17.15,68.6,,,,,,,,,
2025-06-30,Canned Goods,Bananas,3,23.71,71.13,,,,,,,,,
2025-07-01,Snacks & Candy,Milk,2,27.16,54.32,,,,,,,,,
2025-07-01,Bakery,Potatoes,4,13.22,52.88,,,,,,,,,
2025-07-01,Household Items,Cheese,1,20.54,20.54,,,,,,,,,
2025-07-02,Dairy,Eggs,1,9.55,9.55,,,,,,,,,
2025-07-02,Canned Goods,Bread,4,6.2,24.8,,,,,,,,,
2025-07-03,Frozen Foods,Bananas,3,13.9,41.7,,,,,,,,,
2025-07-04,Frozen Foods,Carrots,5,10.71,53.55,,,,,,,,,
2025-07-05,Dairy,Cereal,3,9.88,29.64,,,,,,,,,
2025-07-05,Household Items,Potatoes,3,29.04,87.12,,,,,,,,,
2025-07-05,Snacks & Candy,Apples,4,29.31,117.24,,,,,,,,,
2025-07-05,Dairy,Eggs,1,4.69,4.69,,,,,,,,,
2025-07-05,Household Items,Bananas,2,11.67,23.34,,,,,,,,,
2025-07-06,Produce,Yogurt,4,17.84,71.36,,,,,,,,,
2025-07-06,Produce,Milk,5,24.26,121.3,,,,,,,,,
2025-07-07,Bakery,Orange Juice,1,29.44,29.44,,,,,,,,,
2025-07-07,Bakery,Milk,3,29.27,87.81,,,,,,,,,
2025-07-08,Canned Goods,Ground Beef,1,29.28,29.28,,,,,,,,,
2025-07-08,Frozen Foods,Bread,4,19.12,76.48,,,,,,,,,
2025-07-08,Snacks & Candy,Carrots,2,10.11,20.22,,,,,,,,,
2025-07-09,Produce,Rice,5,12.65,63.25,,,,,,,,,
2025-07-10,Health & Wellness,Eggs,4,28.04,112.16,,,,,,,,,
2025-07-10,Frozen Foods,Milk,4,16.46,65.84,,,,,,,,,
2025-07-10,Canned Goods,Tomatoes,2,21.68,43.36,,,,,,,,,
2025-07-12,Produce,Ground Beef,1,14.23,14.23,,,,,,,,,
2025-07-12,Snacks & Candy,Bananas,1,16.47,16.47,,,,,,,,,
2025-07-12,Household Items,Apples,2,29.77,59.54,,,,,,,,,
2025-07-13,Beverages,Tomatoes,1,22.05,22.05,,,,,,,,,
2025-07-14,Dairy,Yogurt,4,18.58,74.32,,,,,,,,,
2025-07-14,Frozen Foods,Ground Beef,2,22.38,44.76,,,,,,,,,
2025-07-14,Canned Goods,Cheese,2,27.7,55.4,,,,,,,,,
2025-07-15,Household Items,Apples,5,5.64,28.2,,,,,,,,,
2025-07-16,Snacks & Candy,Carrots,1,12.16,12.16,,,,,,,,,
2025-07-16,Personal Care,Chicken Breast,3,14.95,44.85,,,,,,,,,
2025-07-16,Bakery,Cereal,4,14.89,59.56,,,,,,,,,
2025-07-17,Personal Care,Tomatoes,5,10.78,53.9,,,,,,,,,
2025-07-17,Health & Wellness,Eggs,5,4.05,20.25,,,,,,,,,
2025-07-17,Dairy,Yogurt,4,19.51,78.04,,,,,,,,,
2025-07-17,Canned Goods,Carrots,3,14.57,43.71,,,,,,,,,
2025-07-18,Dairy,Pasta,3,1.35,4.05,,,,,,,,,
2025-07-18,Personal Care,Potatoes,2,13.06,26.12,,,,,,,,,
2025-07-19,Canned Goods,Carrots,4,14.5,58,,,,,,,,,
2025-07-19,Produce,Pasta,3,13.16,39.48,,,,,,,,,
2025-07-19,Household Items,Milk,4,4.44,17.76,,,,,,,,,
2025-07-19,Health & Wellness,Potatoes,4,28.9,115.6,,,,,,,,,
2025-07-19,Personal Care,Eggs,1,14.84,14.84,,,,,,,,,
2025-07-20,Personal Care,Bananas,5,28.48,142.4,,,,,,,,,
2025-07-20,Meat & Seafood,Ground Beef,2,5.25,10.5,,,,,,,,,
2025-07-20,Bakery,Pasta,3,9.55,28.65,,,,,,,,,
2025-07-20,Canned Goods,Chicken Breast,2,1.86,3.72,,,,,,,,,
2025-07-21,Snacks & Candy,Salmon,2,24.12,48.24,,,,,,,,,
2025-07-21,Dairy,Rice,3,4.12,12.36,,,,,,,,,
2025-07-22,Household Items,Potatoes,2,21.64,43.28,,,,,,,,,
2025-07-22,Personal Care,Rice,2,3.24,6.48,,,,,,,,,
2025-07-23,Beverages,Milk,1,2.75,2.75,,,,,,,,,
2025-07-23,Beverages,Apples,5,7.37,36.85,,,,,,,,,
2025-07-23,Bakery,Orange Juice,1,6.89,6.89,,,,,,,,,
2025-07-23,Snacks & Candy,Chicken Breast,1,19.73,19.73,,,,,,,,,
2025-07-23,Health & Wellness,Potatoes,5,8.24,41.2,,,,,,,,,
2025-07-24,Beverages,Yogurt,5,4.46,22.3,,,,,,,,,
2025-07-24,Canned Goods,Orange Juice,4,3.06,12.24,,,,,,,,,
2025-07-24,Personal Care,Onions,3,3.62,10.86,,,,,,,,,
2025-07-25,Canned Goods,Yogurt,2,20.33,40.66,,,,,,,,,
2025-07-25,Meat & Seafood,Carrots,2,17.26,34.52,,,,,,,,,
2025-07-26,Canned Goods,Orange Juice,4,23.12,92.48,,,,,,,,,
2025-07-26,Frozen Foods,Orange Juice,1,18.33,18.33,,,,,,,,,
2025-07-27,Bakery,Rice,4,6.14,24.56,,,,,,,,,
2025-07-28,Health & Wellness,Cheese,3,4.33,12.99,,,,,,,,,
2025-07-28,Beverages,Bread,2,12.1,24.2,,,,,,,,,
2025-07-28,Meat & Seafood,Milk,2,6.55,13.1,,,,,,,,,
2025-07-28,Canned Goods,Chicken Breast,2,13.9,27.8,,,,,,,,,
2025-07-28,Produce,Chicken Breast,5,25.3,126.5,,,,,,,,,
2025-07-29,Dairy,Ground Beef,3,7.09,21.27,,,,,,,,,
2025-07-29,Dairy,Cheese,3,6.26,18.78,,,,,,,,,
2025-07-29,Frozen Foods,Bananas,4,7,28,,,,,,,,,
2025-07-30,Health & Wellness,Tomatoes,2,18.25,36.5,,,,,,,,,
2025-07-30,Health & Wellness,Salmon,2,18.59,37.18,,,,,,,,,
2025-07-30,Meat & Seafood,Bananas,2,13.81,27.62,,,,,,,,,
2025-07-31,Health & Wellness,Cereal,2,13.74,27.48,,,,,,,,,
2025-07-31,Personal Care,Pasta,5.0,26.92,134.6,,,,,,,,,
2025-07-31,Produce,Onions,1,2.51,2.51,,,,,,,,,
2025-08-01,Bakery,Bread,3,19.84,59.52,,,,,,,,,
2025-08-01,Bakery,Cereal,1,6.26,6.26,,,,,,,,,
2025-08-01,Snacks & Candy,Potatoes,4,16.52,66.08,,,,,,,,,
2025-08-01,Canned Goods,Tomatoes,1,17.26,17.26,,,,,,,,,
2025-08-02,Bakery,Ground Beef,2,14.1,28.2,,,,,,,,,
2025-08-02,Meat & Seafood,Bananas,2,1.69,3.38,,,,,,,,,
2025-08-04,Dairy,Bread,4,25.48,101.92,,,,,,,,,
2025-08-05,Snacks & Candy,Cereal,2,20.42,40.84,,,,,,,,,
2025-08-05,Frozen Foods,Apples,3,18.86,56.58,,,,,,,,,
